year,id,age,educ,sex,gunlaw,grass,realinc
1976,1246,32,12,1,1,2,35651
1976,1249,22,12,2,2,2,18335
1976,1250,55,16,2,1,1,25465
1976,1258,23,12,2,1,1,25465
1976,1275,51,12,2,1,2,79340
1976,1280,29,12,2,1,1,35651
1976,1285,30,13,2,1,2,18335
1976,1287,39,17,1,1,1,79340
1976,1295,44,8,2,1,2,35651
1976,1301,28,14,1,1,2,25465
1976,1312,38,13,1,1,2,25465
1976,1319,27,16,2,1,1,4074
1976,1320,37,20,2,1,1,79340
1976,1321,19,12,1,1,NA,NA
1976,1330,21,13,2,1,2,7130
1976,1332,72,11,1,1,2,11205
1976,1338,78,18,1,2,2,79340
1976,1345,25,14,2,1,1,25465
1976,1353,63,12,2,1,1,45837
1976,1360,60,8,2,1,2,25465
1976,1364,67,8,2,1,2,7130
1976,1366,21,12,1,2,2,NA
1976,1367,43,16,1,1,2,45837
1976,1371,32,12,1,1,2,35651
1976,1382,58,7,1,1,2,25465
1976,1384,46,12,2,1,2,35651
1976,1388,57,10,1,2,2,79340
1976,1392,56,8,1,1,2,25465
1976,1395,52,12,2,2,2,25465
1976,1399,39,11,2,1,2,25465
1976,1405,51,12,2,2,NA,NA
1976,1409,49,6,2,1,2,1019
1976,1422,66,12,1,1,NA,NA
1976,1423,61,12,2,1,1,NA
1976,1427,57,15,1,1,2,35651
1976,1432,49,19,1,2,1,79340
1976,1435,29,10,2,2,2,11205
1976,1441,62,9,1,2,2,7130
1976,1442,50,12,1,2,2,35651
1976,1456,72,12,1,2,2,18335
1976,1457,30,16,1,2,NA,25465
1976,1458,58,17,1,1,2,35651
1976,1463,81,8,2,1,2,7130
1976,1468,67,12,1,2,2,45837
1976,1473,62,14,2,2,2,11205
1976,1481,31,18,1,1,2,25465
1976,1483,25,10,1,2,1,4074
1976,1501,79,8,1,2,2,7130
1976,1506,21,12,1,1,2,25465
1976,1511,19,12,1,1,2,4074
1976,1514,27,12,2,1,1,25465
1976,1518,40,11,1,1,1,35651
1976,1530,53,14,2,1,2,11205
1976,1531,28,14,1,1,1,79340
1976,1538,39,10,2,1,2,45837
1976,1540,29,19,2,1,1,35651
1976,1544,34,13,2,1,1,7130
1976,1545,57,13,2,1,2,25465
1976,1553,51,9,1,1,2,45837
1976,1554,24,12,2,1,1,35651
1976,1559,28,12,2,1,1,NA
1976,1563,68,12,2,1,2,15279
1976,1569,50,12,2,1,2,79340
1976,1570,58,13,2,1,1,79340
1976,1572,53,16,1,1,1,45837
1976,1573,51,12,2,1,2,35651
1976,1580,32,12,2,1,2,25465
1976,1588,25,12,2,1,2,9167
1976,1589,36,16,2,1,2,25465
1976,1592,53,6,1,1,2,NA
1976,1594,81,8,2,1,2,NA
1976,1598,57,14,1,1,2,35651
1976,1601,20,12,1,1,2,79340
1976,1604,37,17,2,1,1,45837
1976,1609,39,12,2,1,NA,35651
1976,1615,28,14,2,2,1,18335
1976,1619,69,16,2,1,2,13242
1976,1627,36,17,1,1,2,25465
1976,1629,41,12,2,2,2,25465
1976,1641,26,15,1,2,NA,25465
1976,1644,38,12,2,1,1,35651
1976,1646,19,12,1,1,1,15279
1976,1651,29,17,1,2,1,35651
1976,1655,37,12,2,1,1,4074
1976,1661,28,16,1,1,2,9167
1976,1667,73,9,1,1,2,15279
1976,1673,64,6,2,1,2,4074
1976,1678,80,8,2,1,2,7130
1976,1683,28,12,2,1,2,25465
1976,1684,21,12,2,1,1,15279
1976,1685,43,11,2,1,2,9167
1976,1686,76,10,1,1,2,9167
1976,1691,31,11,1,2,2,25465
1976,1692,76,9,1,1,1,9167
1976,1695,27,15,2,1,1,18335
1976,1702,53,11,1,2,2,35651
1976,1703,53,7,2,1,2,13242
1976,1705,44,5,2,1,2,25465
1976,1710,33,10,2,1,2,25465
1976,1715,28,17,2,1,1,45837
1976,1725,42,12,2,1,2,25465
1976,1730,57,12,2,1,2,25465
1976,1734,35,12,2,1,2,79340
1976,1735,26,13,2,1,2,15279
1976,1740,19,8,2,1,2,4074
1976,1741,28,12,1,2,2,11205
1976,1742,72,0,1,1,2,11205
1976,1747,85,16,1,2,1,13242
1976,1749,24,12,2,2,2,18335
1976,1750,36,12,2,2,2,15279
1976,1754,NA,11,2,NA,2,NA
1977,7,77,14,2,1,NA,14446
1977,10,44,15,2,1,NA,65358.623999999996
1977,14,57,12,2,1,NA,26484
1977,15,23,16,1,1,NA,8667
1977,19,25,16,1,1,NA,72229
1977,21,41,12,2,1,NA,72229
1977,25,34,12,2,1,NA,14446
1977,30,51,12,1,1,NA,65358.623999999996
1977,32,48,9,1,1,NA,26484
1977,33,62,9,1,2,NA,21669
1977,36,59,16,1,1,NA,72229
1977,44,60,12,2,1,NA,21669
1977,52,63,9,2,1,NA,17335
1977,55,62,12,2,1,NA,14446
1977,57,31,18,2,1,NA,17335
1977,60,20,12,2,1,NA,72229
1977,62,27,18,1,1,NA,26484
1977,66,76,4,1,1,NA,12520
1977,74,35,NA,2,NA,NA,NA
1977,77,47,16,2,1,NA,17335
1977,78,71,10,2,1,NA,8667
1977,80,47,12,2,1,NA,72229
1977,84,64,8,1,1,NA,36114
1977,86,23,11,1,1,NA,72229
1977,87,49,5,1,1,NA,36114
1977,89,19,12,1,1,NA,6741
1977,92,62,8,2,1,NA,72229
1977,98,63,11,2,1,NA,40930
1977,101,30,11,1,2,NA,12520
1977,115,47,12,2,2,NA,40930
1977,134,24,13,2,1,NA,26484
1977,145,55,10,2,1,NA,26484
1977,147,19,10,1,2,NA,6741
1977,152,42,12,1,2,NA,21669
1977,160,60,7,1,1,NA,40930
1977,171,NA,16,1,1,NA,31299
1977,175,65,13,1,1,NA,17335
1977,178,53,12,2,1,NA,40930
1977,181,46,12,1,1,NA,72229
1977,185,46,14,2,1,NA,72229
1977,189,71,6,2,1,NA,10594
1977,190,48,12,1,1,NA,40930
1977,198,26,14,2,1,NA,14446
1977,208,65,10,2,1,NA,NA
1977,209,20,12,2,1,NA,NA
1977,214,25,14,2,2,NA,17335
1977,235,65,17,1,1,NA,72229
1977,238,38,12,2,2,NA,65358.623999999996
1977,240,68,3,2,1,NA,NA
1977,241,60,12,2,NA,NA,NA
1977,243,74,6,1,1,NA,NA
1977,244,73,10,2,1,NA,6741
1977,250,41,9,1,1,NA,36114
1977,254,33,12,2,1,NA,65358.623999999996
1977,267,59,12,1,1,NA,72229
1977,269,28,18,1,1,NA,65358.623999999996
1977,271,67,12,2,1,NA,36114
1977,274,29,12,2,1,NA,NA
1977,275,37,15,2,1,NA,65358.623999999996
1977,277,59,16,2,1,NA,162607
1977,279,54,20,1,1,NA,72229
1977,280,72,10,2,1,NA,12520
1977,299,43,6,2,1,NA,8667
1977,300,36,12,2,1,NA,10594
1977,303,55,12,1,1,NA,17335
1977,311,51,12,2,2,NA,72229
1977,319,39,12,2,1,NA,36114
1977,322,37,10,2,1,NA,65358.623999999996
1977,325,55,16,1,2,NA,31299
1977,328,75,9,2,1,NA,NA
1977,330,73,7,2,1,NA,8667
1977,336,23,7,2,1,NA,31299
1977,339,30,9,2,1,NA,31299
1977,343,38,9,1,2,NA,17335
1977,345,36,12,2,1,NA,31299
